Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views,Location,Stadt,Event 2
FAIVEL,YUNA L,RAP BATTLE,Accapella,2025,FOB,2025-09-05,https://www.youtube.com/watch?v=J0nUHgX5410,J0nUHgX5410,3203,,,
Bdad,Kato,Interview Event Name oder Stadt,Accapella,2025,DLTLLY,2025-08-31,https://www.youtube.com/watch?v=BaWlVU_CqR0,BaWlVU_CqR0,7791,,,
BAULT,SILVER,RAP BATTLE,Accapella,2025,FOB,2025-08-31,https://www.youtube.com/watch?v=SzXSJYcHl80,SzXSJYcHl80,2879,,,
Bdad,Kato,  Freiburg,Accapella,2025,DLTLLY,2025-08-30,https://www.youtube.com/watch?v=GpW1688ARg0,GpW1688ARg0,40254,,,
JIZI,KEULE257,RAP BATTLE,Accapella,2025,FOB,2025-08-29,https://www.youtube.com/watch?v=PlRe0-7MdtE,PlRe0-7MdtE,20268,,,
BanDan,Aladin,  Wien,Accapella,2025,DLTLLY,2025-08-28,https://www.youtube.com/watch?v=MmlbdfDGL_M,MmlbdfDGL_M,5270,,,
Shortworth,Ryko-J,  Freiburg,Accapella,2025,DLTLLY,2025-08-24,https://www.youtube.com/watch?v=smdHGVGCCF0,smdHGVGCCF0,27128,,,
L-SUPREMA,LYT,RAP BATTLE,Accapella,2025,FOB,2025-08-24,https://www.youtube.com/watch?v=f4lsqfYo37M,f4lsqfYo37M,3353,,,
LIUZ,DESPO,RAP BATTLE,Accapella,2025,FOB,2025-08-22,https://www.youtube.com/watch?v=22XkM2AtGc4,22XkM2AtGc4,5356,,,
Frax One,Danny Deadweight,  Proving Grounds,Accapella,2025,DLTLLY,2025-08-21,https://www.youtube.com/watch?v=8DkFnov9Fow,8DkFnov9Fow,5175,,,
Notyzze,Yuah,Freestyle Battle NRWeekend 8,Accapella,2025,DLTLLY,2025-08-20,https://www.youtube.com/watch?v=rPs1RarY43I,rPs1RarY43I,10411,,,
Duff,MC Geuner,  Freiburg,Accapella,2025,DLTLLY,2025-08-19,https://www.youtube.com/watch?v=A8B7NIVqUlg,A8B7NIVqUlg,18530,,,
TRIPLE,RALLE,RAP BATTLE,Accapella,2025,FOB,2025-08-17,https://www.youtube.com/watch?v=VlMReN-CMX0,VlMReN-CMX0,2868,,,
Wolff,Hiding John,Title Contender Match Freiburg,Accapella,2025,DLTLLY,2025-08-17,https://www.youtube.com/watch?v=p46mDmjoHfg,p46mDmjoHfg,55802,,,
TICC,ROOL,RAP BATTLE,Accapella,2025,FOB,2025-08-15,https://www.youtube.com/watch?v=NyoxA5ATQ3w,NyoxA5ATQ3w,3841,,,
TRACY,MZUDEMK,GAME CHANGER VIERTELFINALE,Accapella,2025,FOB,2025-08-10,https://www.youtube.com/watch?v=QyQ2poDBDYM,QyQ2poDBDYM,11068,,,
AMS,JÄL,GAME CHANGER VIERTELFINALE,Accapella,2025,FOB,2025-08-09,https://www.youtube.com/watch?v=eZLTR2OLG7M,eZLTR2OLG7M,8828,,,
