Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden
DIAMOND,NATALI,,,,Accapella,2023,FOB,2023-10-13,https://www.youtube.com/watch?v=p8xbu9v5EZw,25787,p8xbu9v5EZw,ACAPELLA BATTLE
Mighty P,Karma,,,,Accapella,2023,DLTLLY,2023-10-08,https://www.youtube.com/watch?v=9h9mrGmjNkE,23850,9h9mrGmjNkE,B-Day #10
Flashus Christus,Béla Garbage,,,,Accapella,2023,DUDL,2023-10-07,https://www.youtube.com/watch?v=ZYJzYXtGpjk,5615,ZYJzYXtGpjk,Battle
ShadyX,David Ardor,,,,Accapella,2023,DUDL,2023-09-30,https://www.youtube.com/watch?v=yyTA-Qjyo8k,3940,yyTA-Qjyo8k,Battle
FAIVEL,MAZZIKANER,,,,Accapella,2023,FOB,2023-09-24,https://www.youtube.com/watch?v=jjoHn6PxuHo,4176,jjoHn6PxuHo,ACAPELLA BATTLE
DEZ,MC Rabiat,,,,Accapella,2023,DUDL,2023-09-23,https://www.youtube.com/watch?v=7OxvBQs2I9U,5494,7OxvBQs2I9U,Battle
JOSEPH STEINSCHLEUDER,ALADIN,,,,On Beat,2023,FOB,2023-09-21,https://www.youtube.com/watch?v=1JJayQ1V2h4,27748,1JJayQ1V2h4,ON BEAT BATTLE
Mc Geuner,Snakeheadrhyme,,,München,Accapella,2023,DLTLLY,2023-09-15,https://www.youtube.com/watch?v=i1B9-AWslJg,30456,i1B9-AWslJg,München
Wolff,Requiem,,,München,Accapella,2023,DLTLLY,2023-09-15,https://www.youtube.com/watch?v=ET-J69Ip5-E,40822,ET-J69Ip5-E,München
Tobi High,Yarambo,,,München,Accapella,2023,DLTLLY,2023-08-28,https://www.youtube.com/watch?v=DmiECBflC1Y,122590,DmiECBflC1Y,München
T-Way,Julo,,,München,Accapella,2023,DLTLLY,2023-08-21,https://www.youtube.com/watch?v=SsiMPL9Pxvc,21571,SsiMPL9Pxvc,München
NASTIC (FINNASTIC),CRIPSTA,,,,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=cQD1k_AzQvY,6186,cQD1k_AzQvY,ON BEAT BATTLE
ROLLING G,ATROPATRAP,,,,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=qMDgBCsXSKk,18264,qMDgBCsXSKk,ACAPELLA BATTLE
NOTYZZE,PATO G (FINALE),,,,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=P-J6-smmJlE,9380,P-J6-smmJlE,FREESTYLE BATTLE
DER SERGEANT,MUSIO,,,,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=oxWTBgiZXYo,4339,oxWTBgiZXYo,ACAPELLA BATTLE
VYRUS,KOOZY,,,,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=alByBsxKWa4,13676,alByBsxKWa4,ON BEAT BATTLE
DAVIE JONES,KIRUMA,,,,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=153UC-iaZuY,47121,153UC-iaZuY,ACAPELLA BATTLE
REQUIEM,ALADIN,,,,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=pu3AO8kGZhI,5620,pu3AO8kGZhI,ON BEAT BATTLE
FAIVEL,TRIPLE,,,,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=ruyoC9eeZe0,4734,ruyoC9eeZe0,MIXED MARTIAL BARS
TEACH,DJANGO (BATTLE UM PLATZ 3),,,,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=Gw-PKej8GDs,2731,Gw-PKej8GDs,FREESTYLE BATTLE
Joseph Steinschleuder,Shizu,,,München,Accapella,2023,DLTLLY,2023-08-01,https://www.youtube.com/watch?v=Ar11aFXhaH0,32935,Ar11aFXhaH0,München
Kato,Meidi,,,,Accapella,2023,DLTLLY,2023-07-31,https://www.youtube.com/watch?v=5RNjICLfMiU,151534,5RNjICLfMiU,MAYhem #6
MALIK,JEPAIN,,,,Accapella,2023,FOB,2023-07-28,https://www.youtube.com/watch?v=RTYVYzqrrxU,2773,RTYVYzqrrxU,ACAPELLA BATTLE
Craze,Karanova,,,,Accapella,2023,DLTLLY,2023-07-25,https://www.youtube.com/watch?v=SPWI95_uXlw,72505,SPWI95_uXlw,MAYhem #6
RIPA,CIZERO,,,,Accapella,2023,FOB,2023-07-23,https://www.youtube.com/watch?v=Zyqjl-p0XVM,1841,Zyqjl-p0XVM,ACAPELLA BATTLE
DER SERGEANT,CLOCKWORK,,,,Accapella,2023,FOB,2023-07-21,https://www.youtube.com/watch?v=LiwzGIfLQy4,3362,LiwzGIfLQy4,ACAPELLA BATTLE
YOUNG KENNEDY,LIUZ,,,,Accapella,2023,FOB,2023-07-16,https://www.youtube.com/watch?v=SNVsQYlBxIE,4190,SNVsQYlBxIE,ACAPELLA BATTLE
Karkobi,Hiding John,,,,Accapella,2023,DLTLLY,2023-07-14,https://www.youtube.com/watch?v=MI6qkQeEBXE,64595,MI6qkQeEBXE,MAYhem #6
BARETTA,OLDBOY,,,,Accapella,2023,FOB,2023-07-14,https://www.youtube.com/watch?v=GWuP4kXR1Kg,2855,GWuP4kXR1Kg,ACAPELLA BATTLE
Kid Soldier,Hansen,,,,Accapella,2023,DLTLLY,2023-07-09,https://www.youtube.com/watch?v=dF87SGCIRYU,56730,dF87SGCIRYU,MAYhem #6
Zeuge,Joseph Steinschleuder,,,,Accapella,2023,DLTLLY,2023-07-08,https://www.youtube.com/watch?v=rOr6ZAP9SDU,40380,rOr6ZAP9SDU,MAYhem #6
Jindo109,Liuz,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-07-07,https://www.youtube.com/watch?v=VcwX1YM5mTA,62353,VcwX1YM5mTA,Proving Grounds Berlin
FINNASTIC,FAIVEL,,,,On Beat,2023,FOB,2023-07-07,https://www.youtube.com/watch?v=IvW0VwU-bD4,4746,IvW0VwU-bD4,ON BEAT BATTLE
Mavgic,Bong Teggy,,,,On Beat,2023,DLTLLY,2023-07-02,https://www.youtube.com/watch?v=7cWynBFYZKo,117539,7cWynBFYZKo,🏆  Titlematch 🏆
EZRA,TECEY,,,,Accapella,2023,FOB,2023-06-30,https://www.youtube.com/watch?v=o6pKCGAZ8jg,2403,o6pKCGAZ8jg,ACAPELLA BATTLE
MOODY,CSN GALACTICO,,,,Accapella,2023,FOB,2023-06-30,https://www.youtube.com/watch?v=xsiNjqXkrmU,4663,xsiNjqXkrmU,ACAPELLA BATTLE
Rolling G,Jeystone,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-06-25,https://www.youtube.com/watch?v=WTKQAIjN1Vc,19249,WTKQAIjN1Vc,Proving Grounds Berlin
Kiruma,Jeystone,,,,Accapella,2023,DUDL,2023-06-24,https://www.youtube.com/watch?v=ri_S-oeZ_eY,24755,ri_S-oeZ_eY,Battle
LARA SOFT,MAT052,,,,On Beat,2023,FOB,2023-06-21,https://www.youtube.com/watch?v=on745CtUTC8,5991,on745CtUTC8,ON BEAT BATTLE
Mars,ZinZity,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-06-18,https://www.youtube.com/watch?v=GlT7vWzBfgA,57579,GlT7vWzBfgA,NRWeekend 6
Julo,SnakeHeadRhyme,,,,Accapella,2023,DUDL,2023-06-17,https://www.youtube.com/watch?v=-YKMqAAxT8o,12972,-YKMqAAxT8o,Battle
LUCKYLILY,CRAZYO,,,,Accapella,2023,FOB,2023-06-11,https://www.youtube.com/watch?v=UvS4sFibdO8,7133,UvS4sFibdO8,ACAPELLA BATTLE
Mc Geuner,DeeLah,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-06-11,https://www.youtube.com/watch?v=OqlGnaMrdxE,34026,OqlGnaMrdxE,NRWeekend 6
FreeKno,LevRudi,,,,Accapella,2023,DUDL,2023-06-10,https://www.youtube.com/watch?v=9hUmhQs6_Mo,11246,9hUmhQs6_Mo,Battle
Swear Boss,Chaarlz,,,,On Beat,2023,DLTLLY,2023-06-09,https://www.youtube.com/watch?v=xsppHOOGjuE,29156,xsppHOOGjuE,Bars von Chaarlz
MC GEUNER,JOSEPH STEINSCHLEUDER,,,,Accapella,2023,FOB,2023-06-08,https://www.youtube.com/watch?v=PqIW0yKlenc,32600,PqIW0yKlenc,ACAPELLA BATTLE
Jack Dragon,Duff,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-06-04,https://www.youtube.com/watch?v=DaR9eHH76rU,24795,DaR9eHH76rU,NRWeekend 6
THORA,NICK SHIT,,,,Accapella,2023,FOB,2023-06-04,https://www.youtube.com/watch?v=YcZozCm_xbk,2783,YcZozCm_xbk,ACAPELLA BATTLE
XtraHerb,Trunkenbold,,,,Accapella,2023,DUDL,2023-06-03,https://www.youtube.com/watch?v=wmR1ZNP60_s,8665,wmR1ZNP60_s,Battle
MC Janosch,Quasi Infamous,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-31,https://www.youtube.com/watch?v=zP_94cQIw4U,17156,zP_94cQIw4U,Proving Grounds Berlin
Bronko Banano,Young Kennedy,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-31,https://www.youtube.com/watch?v=djAFYil0UhI,9930,djAFYil0UhI,Proving Grounds Berlin
T-WAY & TOLLSCHOCK & BURST & EZRA & HEINZ87,NATIF (& YAAMANN),,,,Accapella,2023,FOB,2023-05-31,https://www.youtube.com/watch?v=s8txdXxnA78,6525,s8txdXxnA78,5 GEGEN NATIF
Yarambo,Craze,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-05-28,https://www.youtube.com/watch?v=46OYZ6po0Ak,98601,46OYZ6po0Ak,NRWeekend 6
Nio,Vesso,,,,Accapella,2023,DUDL,2023-05-27,https://www.youtube.com/watch?v=GiTmnInso14,6512,GiTmnInso14,Battle
Celune,Wenzel Washington,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-26,https://www.youtube.com/watch?v=vrsYi_dzJAM,22779,vrsYi_dzJAM,Proving Grounds Berlin
Joseph Steinschleuder,Requiem,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-05-21,https://www.youtube.com/watch?v=b7Ous_8Wlug,34598,b7Ous_8Wlug,NRWeekend 6
S-Staticx,Rebellion,,,,Accapella,2023,DUDL,2023-05-20,https://www.youtube.com/watch?v=CxLrqhH-DBk,5813,CxLrqhH-DBk,Battle
Valik,Davis,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-19,https://www.youtube.com/watch?v=LyPTX5qeZD0,12725,LyPTX5qeZD0,Proving Grounds Berlin
DADDA,P-HAZE,,,,Accapella,2023,FOB,2023-05-19,https://www.youtube.com/watch?v=AhJOsTxYeUE,4671,AhJOsTxYeUE,ACAPELLA BATTLE
Neilz,Tobi High,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-05-14,https://www.youtube.com/watch?v=jhhMGXy1LF8,61292,jhhMGXy1LF8,NRWeekend 6
JANAUND,PESC,,,,Accapella,2023,FOB,2023-05-12,https://www.youtube.com/watch?v=rJEsiba2m2Y,5141,rJEsiba2m2Y,ACAPELLA BATTLE
MOODY,NEOS,,,,Accapella,2023,FOB,2023-05-07,https://www.youtube.com/watch?v=iBL1KeH3-Zg,2952,iBL1KeH3-Zg,ACAPELLA BATTLE
CLOUDSURFER,CSN GALACTICO,,,,Accapella,2023,FOB,2023-05-05,https://www.youtube.com/watch?v=91Ics6zQVbw,4796,91Ics6zQVbw,ACAPELLA BATTLE
DER SERGEANT,M.F.L.,,,,Accapella,2023,FOB,2023-04-28,https://www.youtube.com/watch?v=G2FxBew9Jug,6497,G2FxBew9Jug,ACAPELLA BATTLE
MORGANA,STEEL,Unbeatable,,,On Beat,2023,FOB,2023-04-21,https://www.youtube.com/watch?v=WAFnWLi2kQM,26972,WAFnWLi2kQM,ON BEAT BATTLE
PHASENKIND,MC COLOGNE,Unbeatable,,,On Beat,2023,FOB,2023-04-14,https://www.youtube.com/watch?v=zJNkeDhTDJo,15851,zJNkeDhTDJo,ON BEAT BATTLE
Maka,Zeptah,NRWeekend 6,Spektakulum,Düsseldorf,Accapella,2023,DLTLLY,2023-04-09,https://www.youtube.com/watch?v=tE_8ZrKkRL4,15960,tE_8ZrKkRL4,NRWeekend 6
Niza,Heinz87,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-04-02,https://www.youtube.com/watch?v=GwIj5C8bPBs,15327,GwIj5C8bPBs,Proving Grounds Kontext Wiesbaden
S-Staticx,Der Sir (JollyJay),Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-31,https://www.youtube.com/watch?v=Od-__geija4,9291,Od-__geija4,Proving Grounds Kontext Wiesbaden
LUG SERIOUS,BANDAN,,,,On Beat,2023,FOB,2023-03-29,https://www.youtube.com/watch?v=iCJvT7zXNfY,3936,iCJvT7zXNfY,ON BEAT BATTLE
MEIDI,KATO,,,,Accapella,2023,DLTLLY,2023-03-27,https://www.youtube.com/watch?v=BzgruMrzHLE,21609,BzgruMrzHLE,MAYhem 6 - PROVOKATION 1/6
Aladin,Oregano,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-26,https://www.youtube.com/watch?v=34HlNq1_VfI,19847,34HlNq1_VfI,Proving Grounds Wiesbaden
HEYZEN,TECEY,,,,On Beat,2023,FOB,2023-03-23,https://www.youtube.com/watch?v=Fw7e-M3WdOI,2844,Fw7e-M3WdOI,ON BEAT BATTLE
Mordrake,Faivel,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-19,https://www.youtube.com/watch?v=pxKAJ5Ivies,13932,pxKAJ5Ivies,Proving Grounds Wiesbaden
PRYME,FINNASTIC,,,,On Beat,2023,FOB,2023-03-17,https://www.youtube.com/watch?v=SC4utzuA9ks,4647,SC4utzuA9ks,ON BEAT BATTLE
FINNASTIC,VESSO,,,,On Beat,2023,FOB,2023-03-17,https://www.youtube.com/watch?v=djWWmOoyq4Q,3078,djWWmOoyq4Q,ON BEAT BATTLE
Mighty P,Shizu,,,,Accapella,2023,DLTLLY,2023-03-17,https://www.youtube.com/watch?v=lqYWya5f8gM,10516,lqYWya5f8gM,Freestyle um 3. Platz
DADDA,MAT052,,,,On Beat,2023,FOB,2023-03-15,https://www.youtube.com/watch?v=VrI_EoQAHb8,5332,VrI_EoQAHb8,ON BEAT BATTLE
PHASENKIND,MC COLOGNE,,,,On Beat,2023,FOB,2023-03-14,https://www.youtube.com/watch?v=wGVt1b9k1-s,1423,wGVt1b9k1-s,ON BEAT BATTLE
FREEZY & DESPO,ZEPTAH & ORPHXN,,,,On Beat,2023,FOB,2023-03-14,https://www.youtube.com/watch?v=bnrYiUeZcmc,13245,bnrYiUeZcmc,ON BEAT BATTLE
Holu & Freekno,Joseph Steinschleuder & Triple Beat,,,,Accapella,2023,DLTLLY,2023-03-12,https://www.youtube.com/watch?v=wD1OXlkgxuo,35469,wD1OXlkgxuo,2on2
Krom,Shizu,,,Kassel,Accapella,2023,DLTLLY,2023-03-10,https://www.youtube.com/watch?v=5At2_Fwibvw,12987,5At2_Fwibvw,Freestyle Halbfinale 2/2  Kassel
JOSEPH STEINSCHLEUDER,KAIRUZO,,,,On Beat,2023,FOB,2023-03-05,https://www.youtube.com/watch?v=6dsqwWjEHYs,24186,6dsqwWjEHYs,ON BEAT BATTLE
Kairuzo,Freezy,,,Kassel,On Beat,2023,DLTLLY,2023-03-05,https://www.youtube.com/watch?v=TWFbqnebTV8,14707,TWFbqnebTV8,Kassel
Papi Schlauch,Mighty P,,,Kassel,Accapella,2023,DLTLLY,2023-03-03,https://www.youtube.com/watch?v=GvjjcKT6ht8,21623,GvjjcKT6ht8,Freestyle Halbfinale 1/2  Kassel
Gerro,Bilal,,,Kassel,Accapella,2023,DLTLLY,2023-02-26,https://www.youtube.com/watch?v=PtphnbYBD-g,20574,PtphnbYBD-g,Kassel
Muro,Mighty P,,,Kassel,Accapella,2023,DLTLLY,2023-02-24,https://www.youtube.com/watch?v=FjKugbIQk7w,14145,FjKugbIQk7w,Freestyle Viertelfinale 4/4 Kassel
Krom,Notyzze,,,Kassel,Accapella,2023,DLTLLY,2023-02-21,https://www.youtube.com/watch?v=98g7Cy_XbxY,26115,98g7Cy_XbxY,Freestyle Viertelfinale 3/4  Kassel
MC Geuner,Shizu,,,Kassel,Accapella,2023,DLTLLY,2023-02-17,https://www.youtube.com/watch?v=AvAcIKtEhwc,13485,AvAcIKtEhwc,Freestyle Viertelfinale 2/4 Kassel
Craze,Papi Schlauch,,,Kassel,Accapella,2023,DLTLLY,2023-02-14,https://www.youtube.com/watch?v=cFxjz1ESlrA,25080,cFxjz1ESlrA,Freestyle Viertelfinale 1/4 Kassel
Vyrus,Bong Teggy,DISSember 4,Festsaal Kreuzberg,Berlin,On Beat,2023,DLTLLY,2023-02-12,https://www.youtube.com/watch?v=0j2whdG-GRI,100290,0j2whdG-GRI,DISSember 6
Julo,Kid Soldier,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-02-05,https://www.youtube.com/watch?v=9sm6ohBf5jM,41328,9sm6ohBf5jM,DISSember 6
Kiruma,LevRudi,,,,Accapella,2022,DUDL,2023-02-04,https://www.youtube.com/watch?v=cy4tB0dKQvQ,22040,cy4tB0dKQvQ,Battle
Neilz,Wolff,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-02-02,https://www.youtube.com/watch?v=haZz6DTu_-g,52891,haZz6DTu_-g,DISSember 6
Kato,Robscure,,,,Accapella,2023,DLTLLY,2023-01-29,https://www.youtube.com/watch?v=N2dkTa_mUcg,63498,N2dkTa_mUcg,🏆 TITLE MATCH 🏆
MC Rabiat,Morgana,,,,Accapella,2022,DUDL,2023-01-28,https://www.youtube.com/watch?v=YZjDfu6_Hq4,6000,YZjDfu6_Hq4,Battle
Hiding John,MC Geuner,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-01-22,https://www.youtube.com/watch?v=grXVswnsBUY,52223,grXVswnsBUY,DISSember 6
Jindo109,Quasi,,,,Accapella,2022,DUDL,2023-01-21,https://www.youtube.com/watch?v=tBp6PGi6uno,74976,tBp6PGi6uno,Battle
Karanova,BanDan,DISSember 4,Festsaal Kreuzberg,Berlin,On Beat,2023,DLTLLY,2023-01-15,https://www.youtube.com/watch?v=4wcUZ0dY-LA,22300,4wcUZ0dY-LA,DISSember 6
Jeystone,Vorstadtflokati,,,,Accapella,2022,DUDL,2023-01-14,https://www.youtube.com/watch?v=VvxXsgtdpE0,6697,VvxXsgtdpE0,Battle
Mars B.,JollyJay,,,Kassel,Accapella,2023,DLTLLY,2023-01-08,https://www.youtube.com/watch?v=gGQdvDUSOpo,99445,gGQdvDUSOpo,Kassel
Flashus Christus,Schlawin0r,,,,Accapella,2022,DUDL,2023-01-07,https://www.youtube.com/watch?v=NmmCLoAfZ5k,6970,NmmCLoAfZ5k,Battle
YAAMANN,TOMMY2LATE (BATTLE UM PLATZ 3),,,,Accapella,2023,FOB,2023-01-02,https://www.youtube.com/watch?v=01BN8cP4K2s,2832,01BN8cP4K2s,FREESTYLE BATTLE
CRAZE,MURO (FINALE),,,,Accapella,2023,FOB,2023-01-02,https://www.youtube.com/watch?v=38oHMQzefu4,6570,38oHMQzefu4,FREESTYLE BATTLE
T-Way,Neilz,,,Kassel,Accapella,2023,DLTLLY,2023-01-01,https://www.youtube.com/watch?v=RlbPNOCmPdg,45894,RlbPNOCmPdg,Kassel
Duff,B-Dad,,,Kassel,Accapella,2022,DLTLLY,2022-12-25,https://www.youtube.com/watch?v=vs4tNDMiQbE,25392,vs4tNDMiQbE,Kassel
Pulsar,Shaolum,,,Kassel,Accapella,2022,DLTLLY,2022-12-11,https://www.youtube.com/watch?v=xhm1GaoEThA,19220,xhm1GaoEThA,Kassel
T-WAY,KOOZY,,,,On Beat,2022,FOB,2022-12-09,https://www.youtube.com/watch?v=pZQtoF-rlXI,9439,pZQtoF-rlXI,ON BEAT BATTLE
Papi Schlauch,Craze,,,,Accapella,2022,DLTLLY,2022-12-04,https://www.youtube.com/watch?v=8MwhxBFd0rk,79059,8MwhxBFd0rk,Stellwerk Hamburg
TEACH,VESSO,,,,Accapella,2022,FOB,2022-12-04,https://www.youtube.com/watch?v=FDh0UdIX-3g,2380,FDh0UdIX-3g,FREESTYLE BATTLE
ZEPTAH,NOAH263,,,,Accapella,2022,FOB,2022-12-04,https://www.youtube.com/watch?v=Do5mGT8p3rQ,2405,Do5mGT8p3rQ,FREESTYLE BATTLE
Shizu,Niza,,,Kassel,Accapella,2022,DLTLLY,2022-11-30,https://www.youtube.com/watch?v=nB5MCOERYgw,23334,nB5MCOERYgw,Kassel
LEONNN,CLOUDSURFER,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=YdcZBjLyUdQ,2993,YdcZBjLyUdQ,ACAPELLA BATTLE
MC COLOGNE,LEOQUENT,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=srliH-T5M4I,2707,srliH-T5M4I,ACAPELLA BATTLE
MORGANA,DESPO,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=cr7jeZoQa4Y,5092,cr7jeZoQa4Y,ACAPELLA BATTLE
Jack Dragon,Tollschock,,,,Accapella,2022,DLTLLY,2022-11-27,https://www.youtube.com/watch?v=BJFMwGvMeqY,17613,BJFMwGvMeqY,Stellwerk Hamburg
Shortworth,Kairuzo,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-25,https://www.youtube.com/watch?v=moff7jTB0Hk,10631,moff7jTB0Hk,Proving Grounds  Panke Berlin
DASCHA,NOTYZZE,,,,Accapella,2022,FOB,2022-11-20,https://www.youtube.com/watch?v=Rn3E7Ggt1eI,13579,Rn3E7Ggt1eI,FREESTYLE BATTLE
Zeuge,D-Kay,,,,Accapella,2022,DLTLLY,2022-11-20,https://www.youtube.com/watch?v=lY1e8yfkpa8,19329,lY1e8yfkpa8,Stellwerk Hamburg
Der Sir,Bronko Banano aka Street,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-18,https://www.youtube.com/watch?v=ZS28WqvU5SM,8353,ZS28WqvU5SM,Proving Grounds  Panke Berlin
NOTYZZE,DIZZEPTICON,,,,Accapella,2022,FOB,2022-11-14,https://www.youtube.com/watch?v=bJE9flpMmRE,6053,bJE9flpMmRE,FREESTYLE BATTLE
Joseph Steinschleuder,Hiding John,,,,Accapella,2022,DLTLLY,2022-11-13,https://www.youtube.com/watch?v=y6t8jKfD-AE,43588,y6t8jKfD-AE,Stellwerk Hamburg
Mazzikaner,Requiem,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-06,https://www.youtube.com/watch?v=TAm558704I4,15593,TAm558704I4,Proving Grounds  Panke Berlin
KIRUMA,ZEPTAH,,,,Accapella,2022,FOB,2022-11-04,https://www.youtube.com/watch?v=fWJTrdnzJrg,16119,fWJTrdnzJrg,ACAPELLA BATTLE
MC GEUNER,ROLLING G,,,,Accapella,2022,FOB,2022-11-03,https://www.youtube.com/watch?v=uu0PY0v7IFQ,37042,uu0PY0v7IFQ,ACAPELLA BATTLE
Krom,Fate,,,,Accapella,2022,DLTLLY,2022-10-23,https://www.youtube.com/watch?v=Li-qeNs1KpU,16134,Li-qeNs1KpU,Freestyle Halbfinale 2/2
Hiding John,Lyrico,,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-10-16,https://www.youtube.com/watch?v=DfqZW-U6Pt8,76324,DfqZW-U6Pt8,Berlin 9th Birthday
Kato,Craze,,,,Accapella,2022,DLTLLY,2022-10-14,https://www.youtube.com/watch?v=EutFE-eb8sc,17119,EutFE-eb8sc,Freestyle Viertelfinale 4/4
HEINZ87,OREGANO,,,,Accapella,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=TRUrdcR5wIw,10177,TRUrdcR5wIw,ACAPELLA BATTLE
HOLU,MC RABIAT,,,,Accapella,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=N9pjDq1PXRU,2257,N9pjDq1PXRU,ACAPELLA BATTLE
CRAZE & PHILLIE.45,VYRUS & FREEZY,,,,On Beat,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=ldSXHCj1nOM,70437,ldSXHCj1nOM,ON BEAT BATTLE
Aytee,Galv,,Festsaal Kreuzberg,Berlin,On Beat,2022,DLTLLY,2022-10-09,https://www.youtube.com/watch?v=jD054e2cdBw,43757,jD054e2cdBw,Berlin 9th Birthday
Fate,Davie Jones,,,,Accapella,2022,DLTLLY,2022-10-07,https://www.youtube.com/watch?v=05TK5EPBr0Y,16415,05TK5EPBr0Y,Freestyle Viertelfinale 3/4
Tobi High,Wolff,,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-10-03,https://www.youtube.com/watch?v=k3BrRmzQiho,61573,k3BrRmzQiho,Berlin 9th Birthday
Notyzze,Shizu,,,,Accapella,2022,DLTLLY,2022-10-02,https://www.youtube.com/watch?v=ZrSdgJqcZoE,18648,ZrSdgJqcZoE,Freestyle Viertelfinale 2/4
Julo,Joseph Steinschleuder,,Badehaus Berlin,Berlin,Accapella,2022,DUDL,2022-10-01,https://www.youtube.com/watch?v=OZXeAAAO5J4,36247,OZXeAAAO5J4,Battle
Krom,Mighty P,,,,Accapella,2022,DLTLLY,2022-09-30,https://www.youtube.com/watch?v=Jh54jeD5YeU,16432,Jh54jeD5YeU,Freestyle Viertelfinale 1/4
T-WAY,FREEKNO,,,,Accapella,2022,FOB,2022-09-28,https://www.youtube.com/watch?v=9l3DT26cxe8,4238,9l3DT26cxe8,ACAPELLA BATTLE
JOSEPH STEINSCHLEUDER,FAIVEL,,,,Accapella,2022,FOB,2022-09-27,https://www.youtube.com/watch?v=aUwkQJY2Rf8,21972,aUwkQJY2Rf8,ACAPELLA BATTLE
TOLLSCHOCK,PESC,,,,Accapella,2022,FOB,2022-09-27,https://www.youtube.com/watch?v=BwRs5JfDleQ,5673,BwRs5JfDleQ,ACAPELLA BATTLE
Morgana,Kiruma,,,,Accapella,2022,DUDL,2022-09-24,https://www.youtube.com/watch?v=sAEdAkJMRdU,18526,sAEdAkJMRdU,Battle
MC Rabiat,Pulsar,,,,Accapella,2022,DUDL,2022-09-17,https://www.youtube.com/watch?v=dkTL_Nv3G8Q,5999,dkTL_Nv3G8Q,Battle
MC COLOGNE,.TECEY,,,,On Beat,2022,FOB,2022-09-14,https://www.youtube.com/watch?v=r1F9bbM1oKU,2610,r1F9bbM1oKU,ON BEAT BATTLE
VYRUS,ZEPTAH,,,,On Beat,2022,FOB,2022-09-14,https://www.youtube.com/watch?v=Zm6fOMQaFS0,46768,Zm6fOMQaFS0,ON BEAT BATTLE
Bong Teggy,Davie Jones,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-09-11,https://www.youtube.com/watch?v=pdhbmLWMwyg,148700,pdhbmLWMwyg,Splash! Festival
DEZ,LevRudi,,,,Accapella,2022,DUDL,2022-09-10,https://www.youtube.com/watch?v=4hkL_gTsuBc,8658,4hkL_gTsuBc,Battle
Karanova,Aytee,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-09-04,https://www.youtube.com/watch?v=n6c9Qv8P-C8,55512,n6c9Qv8P-C8,Splash! Festival
Trunkenbold,Flashus Christus,,,,Accapella,2022,DUDL,2022-09-03,https://www.youtube.com/watch?v=NIohlGTNge8,7496,NIohlGTNge8,Battle
