Name #1,Name #2,Event,Type,Year,Channel,Uploaded,Views
Duff,Joe Pharo,  Dortmund,Accapella,2023,DLTLLY,2023-11-22,22693
NASTIC,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-11-19,39336
JEPAIN,CELUNE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-16,7056
Belial,Julo,  Dortmund,Accapella,2023,DLTLLY,2023-11-16,25873
Grandmaster Flow,Kalp One,  Wien,Accapella,2023,DLTLLY,2023-11-16,7436
Wenzel Washington,Davis,  Wien,Accapella,2023,DLTLLY,2023-11-16,11086
BAYZE,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-12,6271
LUCKYLILY,IKKS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-10,8792
KOOZY,ZEPTAH,ON BEAT BATTLE,On Beat,2023,FOB,2023-11-10,8088
Kid Soldier,Krom,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,20514
Falki,Davie Jones,München,On Beat,2023,DLTLLY,2023-11-07,54412
Aytee,Phasenkind,München,On Beat,2023,DLTLLY,2023-11-07,141726
Lyrico,Tobi High,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,36043
Karanova,BanDan,DISSember 6,On Beat,2023,DLTLLY,2023-11-07,20904
Shizu,Mave,  splash! 25,Accapella,2023,DLTLLY,2023-11-07,17647
Tokz,Tisos,Match,On Beat,2023,DLTLLY,2023-11-07,11251
Dizzepticon,Koozy,NRWeekend 5,On Beat,2023,DLTLLY,2023-11-07,19867
Pablo,Mordrake,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,12398
Krom,Craze, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,36037
Aytee,Galv,Berlin 9th Birthday,On Beat,2023,DLTLLY,2023-11-07,40517
N'antinein,Bahamakarma,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,17351
Bong Teggy,Davie Jones, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,131223
Phasenkind,Vyrus,Battle,On Beat,2023,DLTLLY,2023-11-07,56543
Joseph Steinschleuder,Steel,Düsseldorf,On Beat,2023,DLTLLY,2023-11-07,35778
Notyzze,Pablo,München,On Beat,2023,DLTLLY,2023-11-07,27461
Mavgic,Notyzze, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,62400
Cris Kotzen & Escape,Vyrus & Freezy,2on2   splash! 25,On Beat,2023,DLTLLY,2023-11-07,33536
Ssynic,Craze,  B-Day #10,Accapella,2023,DLTLLY,2023-11-06,109317
SUZIE SUH,MALIK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-05,5097
SIC68,LEOQUENT,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-29,2401
Yarambo,JollyJay,  B-Day #10,Accapella,2023,DLTLLY,2023-10-29,71020
TEACH,SHORTWORTH,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-27,5095
Kato,Bong Teggy,  B-Day #10,Accapella,2023,DLTLLY,2023-10-25,60483
M.F.L.,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-21,3067
DEELAH,DADDA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-20,10703
Karanova,Mc Geuner,  B-Day #10,Accapella,2023,DLTLLY,2023-10-15,32355
Jeystone,Karanova,Battle,Accapella,2023,DUDL,2023-10-14,13969
DIAMOND,NATALI,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-13,11638
Mighty P,Karma,  B-Day #10,Accapella,2023,DLTLLY,2023-10-08,23116
Flashus Christus,Béla Garbage,Battle,Accapella,2023,DUDL,2023-10-07,5330
ShadyX,David Ardor,Battle,Accapella,2023,DUDL,2023-09-30,3764
FAIVEL,MAZZIKANER,ACAPELLA BATTLE,Accapella,2023,FOB,2023-09-24,3952
DEZ,MC Rabiat,Battle,Accapella,2023,DUDL,2023-09-23,5178
JOSEPH STEINSCHLEUDER,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-09-21,21654
Mc Geuner,Snakeheadrhyme,  München,Accapella,2023,DLTLLY,2023-09-15,29082
Wolff,Requiem,  München,Accapella,2023,DLTLLY,2023-09-15,36195
Tobi High,Yarambo,  München,Accapella,2023,DLTLLY,2023-08-28,96636
T-Way,Julo,  München,Accapella,2023,DLTLLY,2023-08-21,21072
VYRUS,KOOZY,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,11805
TEACH,DJANGO (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-08-10,2543
NASTIC (FINNASTIC),CRIPSTA,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,5214
ROLLING G,ATROPATRAP,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,17218
NOTYZZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-08-10,8556
REQUIEM,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,5178
DAVIE JONES,KIRUMA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,42633
DER SERGEANT,MUSIO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,4112
FAIVEL,TRIPLE,MIXED MARTIAL BARS,Accapella,2023,FOB,2023-08-10,4608
Joseph Steinschleuder,Shizu,  München,Accapella,2023,DLTLLY,2023-08-01,30742
Kato,Meidi,  MAYhem #6,Accapella,2023,DLTLLY,2023-07-31,125364
MALIK,JEPAIN,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-28,2669
Craze,Karanova,  MAYhem #6,Accapella,2023,DLTLLY,2023-07-25,60883
RIPA,CIZERO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-23,1754
DER SERGEANT,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-21,3101
YOUNG KENNEDY,LIUZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-16,3797
Karkobi,Hiding John,MAYhem #6,Accapella,2023,DLTLLY,2023-07-14,56905
BARETTA,OLDBOY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-14,2762
Kid Soldier,Hansen,MAYhem #6,Accapella,2023,DLTLLY,2023-07-09,53542
Zeuge,Joseph Steinschleuder,MAYhem #6,Accapella,2023,DLTLLY,2023-07-08,37520
FINNASTIC,FAIVEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-07-07,4166
Jindo109,Liuz,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-07-07,50066
Mavgic,Bong Teggy,🏆  Titlematch 🏆,On Beat,2023,DLTLLY,2023-07-02,102995
MOODY,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-30,3269
EZRA,TECEY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-30,2318
Kiruma,Jeystone,Battle,Accapella,2023,DUDL,2023-06-24,22924
Rolling G,Jeystone,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-06-21,17758
LARA SOFT,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-06-21,5101
Mars,ZinZity,NRWeekend 6,Accapella,2023,DLTLLY,2023-06-18,52286
Julo,SnakeHeadRhyme,Battle,Accapella,2023,DUDL,2023-06-17,12584
Bronko Banano,Young Kennedy,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-06-16,9449
Mc Geuner,DeeLah,NRWeekend 6,Accapella,2023,DLTLLY,2023-06-11,33141
LUCKYLILY,CRAZYO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-11,5455
FreeKno,LevRudi,Battle,Accapella,2023,DUDL,2023-06-10,10804
Swear Boss,Chaarlz,Bars von Chaarlz,On Beat,2023,DLTLLY,2023-06-09,25202
MC GEUNER,JOSEPH STEINSCHLEUDER,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-08,30225
THORA,NICK SHIT,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-04,2684
Jack Dragon,Duff,NRWeekend 6,Accapella,2023,DLTLLY,2023-06-04,23731
XtraHerb,Trunkenbold,Battle,Accapella,2023,DUDL,2023-06-03,8344
T-WAY & TOLLSCHOCK & BURST & EZRA & HEINZ87,NATIF (& YAAMANN),5 GEGEN NATIF,Accapella,2023,FOB,2023-05-31,6132
Jack Dragon,Duff,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-31,23547
MC Janosch,Quasi Infamous,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-31,16430
Yarambo,Craze,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-28,88209
Nio,Vesso,Battle,Accapella,2023,DUDL,2023-05-27,6348
Celune,Wenzel Washington,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-26,21245
Joseph Steinschleuder,Requiem,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-21,31548
S-Staticx,Rebellion,Battle,Accapella,2023,DUDL,2023-05-20,5698
DADDA,P-HAZE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-19,3981
Valik,Davis,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-19,12492
Neilz,Tobi High,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-14,55519
JANAUND,PESC,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-12,4977
MOODY,NEOS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-07,2840
CLOUDSURFER,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-05,3179
DER SERGEANT,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-04-28,6155
MORGANA,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-04-21,18856
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-04-14,13630
Maka,Zeptah,NRWeekend 6,Accapella,2023,DLTLLY,2023-04-09,15600
Niza,Heinz87,Proving Grounds Kontext Wiesbaden,Accapella,2023,DLTLLY,2023-04-02,15028
S-Staticx,Der Sir (JollyJay),Proving Grounds Kontext Wiesbaden,Accapella,2023,DLTLLY,2023-03-31,9217
LUG SERIOUS,BANDAN,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-29,3815
MEIDI,KATO,MAYhem 6 - PROVOKATION 1/6,Accapella,2023,DLTLLY,2023-03-27,21525
Aladin,Oregano,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-26,16497
HEYZEN,TECEY,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-23,2759
Mordrake,Faivel,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-19,13626
Mordrake,Faivel,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-18,13569
Mighty P,Shizu,Freestyle um 3. Platz,Accapella,2023,DLTLLY,2023-03-17,10410
FINNASTIC,VESSO,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-17,2964
PRYME,FINNASTIC,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-17,4420
DADDA,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-15,4482
FREEZY & DESPO,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-14,11865
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-14,1362
Holu & Freekno,Joseph Steinschleuder & Triple Beat,2on2,Accapella,2023,DLTLLY,2023-03-12,34226
Krom,Shizu,Freestyle Halbfinale 2/2  Kassel,Accapella,2023,DLTLLY,2023-03-10,12727
JOSEPH STEINSCHLEUDER,KAIRUZO,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-05,21393
Kairuzo,Freezy,  Kassel,On Beat,2023,DLTLLY,2023-03-05,14247
Papi Schlauch,Mighty P,Freestyle Halbfinale 1/2  Kassel,Accapella,2023,DLTLLY,2023-03-03,21109
Gerro,Bilal,  Kassel,Accapella,2023,DLTLLY,2023-02-24,20141
Kiruma,LevRudi,Battle,Accapella,2022,DUDL,2023-02-04,21119
Neilz,Wolff,DISSember 6,Accapella,2023,DLTLLY,2023-02-02,48957
Julo,Kid Soldier,DISSember 6,Accapella,2023,DLTLLY,2023-01-30,40128
MC Rabiat,Morgana,Battle,Accapella,2022,DUDL,2023-01-28,5852
Kato,Robscure,🏆 TITLE MATCH 🏆,Accapella,2023,DLTLLY,2023-01-27,61308
Jindo109,Quasi,Battle,Accapella,2022,DUDL,2023-01-21,48098
Jeystone,Vorstadtflokati,Battle,Accapella,2022,DUDL,2023-01-14,6423
Hiding John,MC Geuner,DISSember 6,Accapella,2023,DLTLLY,2023-01-14,47834
Flashus Christus,Schlawin0r,Battle,Accapella,2022,DUDL,2023-01-07,6662
Mars B.,JollyJay,Kassel,Accapella,2023,DLTLLY,2023-01-06,92111
CRAZE,MURO (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-01-02,6173
YAAMANN,TOMMY2LATE (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-01-02,2810
Duff,B-Dad,Kassel,Accapella,2022,DLTLLY,2022-12-24,24753
T-Way,Neilz,Kassel,Accapella,2022,DLTLLY,2022-12-22,42591
T-WAY,KOOZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-12-09,9146
ZEPTAH,NOAH263,FREESTYLE BATTLE,Accapella,2022,FOB,2022-12-04,2333
TEACH,VESSO,FREESTYLE BATTLE,Accapella,2022,FOB,2022-12-04,2292
Shizu,Niza,Kassel,Accapella,2022,DLTLLY,2022-11-30,22186
Pulsar,Shaolum,Kassel,Accapella,2022,DLTLLY,2022-11-30,18168
MC COLOGNE,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,2647
MORGANA,DESPO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,5046
LEONNN,CLOUDSURFER,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,2952
Papi Schlauch,Craze,  Stellwerk Hamburg,Accapella,2022,DLTLLY,2022-11-25,73027
DASCHA,NOTYZZE,FREESTYLE BATTLE,Accapella,2022,FOB,2022-11-20,12455
NOTYZZE,DIZZEPTICON,FREESTYLE BATTLE,Accapella,2022,FOB,2022-11-14,5957
KIRUMA,ZEPTAH,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-04,15172
Joseph Steinschleuder,Hiding John,  Stellwerk Hamburg,Accapella,2022,DLTLLY,2022-11-03,40143
Mazzikaner,Requiem,Proving Grounds  Panke Berlin,Accapella,2022,DLTLLY,2022-11-03,15164
MC GEUNER,ROLLING G,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-03,35706
CRAZE & PHILLIE.45,VYRUS & FREEZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-10-14,65024
HEINZ87,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-10-14,7468
HOLU,MC RABIAT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-10-14,2216
Julo,Joseph Steinschleuder,Battle,Accapella,2022,DUDL,2022-10-01,34527
T-WAY,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-28,4204
JOSEPH STEINSCHLEUDER,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-27,20343
TOLLSCHOCK,PESC,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-27,5582
Morgana,Kiruma,Battle,Accapella,2022,DUDL,2022-09-24,17436
MC Rabiat,Pulsar,Battle,Accapella,2022,DUDL,2022-09-17,5930
VYRUS,ZEPTAH,ON BEAT BATTLE,On Beat,2022,FOB,2022-09-14,42761
DEZ,LevRudi,Battle,Accapella,2022,DUDL,2022-09-10,8438
Trunkenbold,Flashus Christus,Battle,Accapella,2022,DUDL,2022-09-03,7149
MORGANA,LUG SERIOUS,ON BEAT BATTLE,On Beat,2022,FOB,2022-09-02,14669
FROZEN,FREEZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,3709
PHILLIE.45,BANDAN,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,6154
PHASENKIND,LUG SERIOUS,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,8776
Jeystone,Jesazz K,Battle,Accapella,2022,DUDL,2022-08-27,8149
BURST,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-26,1870
REQUIEM,HEYZEN,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-25,6454
SnakeHeadRhyme,D-Kay,Battle,Accapella,2022,DUDL,2022-08-20,10632
T-Way,Tobi High, Splash! Festival,On Beat,2022,DLTLLY,2022-08-19,21380
CRAZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,5443
VYRUS,JOLLE (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,4398
NOTYZZE,CRAZE  (BONUS BATTLE),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,10767
Vorstadtflokati,Latik,Battle,Accapella,2022,DUDL,2022-08-13,6238
STEEL,MC COLOGNE,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-12,16321
Holu,Mazzikaner,Battle,Accapella,2022,DUDL,2022-08-06,5586
Julo,Cashus K.,Battle,Accapella,2022,DUDL,2022-07-30,8414
Alko,Bilal,Battle,Accapella,2022,DUDL,2022-07-23,10403
LevRudi,Jesazz K,Battle,Accapella,2022,DUDL,2022-07-16,10980
KALP ONE,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,3454
KOOZY,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-07-14,11814
BARETTA,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,4546
NOTYZZE,PHASENKIND,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,5560
DOCMO,BEZEY,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,1102
NOTYZZE,YAAMANN,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,7166
Mars B.,Neilz,Backstage München,Accapella,2022,DLTLLY,2022-07-10,82540
Shizu,Tao,Backstage München,Accapella,2022,DLTLLY,2022-07-10,23821
Hiding John,Neilz,Battle,Accapella,2022,DUDL,2022-07-09,58336
Robscure,Falki,MAYhem 5 Festsaal Kreuzberg,Accapella,2022,DLTLLY,2022-07-02,54087
McLuvin,GR8,Battle,Accapella,2022,DUDL,2022-07-02,9288
MIKESH,SSYNIC,MAYhem #5,Accapella,2022,DLTLLY,2022-07-02,369632
ROBEAZY,M.F.L.,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-30,1875
Béla Garbage,Franz Flaute,Battle,Accapella,2022,DUDL,2022-06-25,9539
DASCHA,PATO G,FREESTYLE BATTLE,Accapella,2022,FOB,2022-06-24,2341
PESC,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-21,1721
MORGANA,TECEY,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-20,3387
Pablo2k,Jeystone,Battle,Accapella,2022,DUDL,2022-06-18,8521
OREGANO,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-17,5677
ZinZity,Karanova,Battle,Accapella,2022,DUDL,2022-06-11,48621
Django,Zeuge,Battle,Accapella,2022,DUDL,2022-06-04,12284
LATIK,NIKA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-04,2619
NICK SHIT,EZRA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-05-31,1440
Kiruma,BunGee,Battle,Accapella,2022,DUDL,2022-05-28,16250
ALKO,EMBA,ON BEAT BATTLE,On Beat,2022,FOB,2022-05-24,4400
Deytona,Maka,Spektakulum Düsseldorf,Accapella,2022,DLTLLY,2022-05-06,18545
Hiding John,Julo,Spektakulum Düsseldorf,Accapella,2022,DLTLLY,2022-05-06,42355
LITTLE SEDO,MALIK (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-28,2007
OREGANO,BUNNEE (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-22,2890
NICK SHIT,BARETTA (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-15,1462
CRAZYO,M.F.L. (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-08,1808
PESC,LEOQUENT (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-03-25,1594
FROZEN,EZRA (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-03-24,1623
BURST,A-RON,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-09,2648
FREEZY,DESPO,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-04,5754
ZEPTAH,PHILLIE.45,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-04,5306
KAIRUZO,FROZEN,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-02,3580
BANDAN,T-WAY,ON BEAT BATTLE,On Beat,2022,FOB,2022-01-31,4387
LATIK,TEACH,ACAPELLA BATTLE,Accapella,2022,FOB,2022-01-30,4643
TOLLSCHOCK,BURST,ACAPELLA BATTLE,Accapella,2022,FOB,2022-01-27,6187
Joseph Steinschleuder,Tobi High,Battle,Accapella,2021,DUDL,2022-01-08,54034
T-Way,Karanova,Battle,Accapella,2021,DUDL,2022-01-01,24742
Lug Serious,Zeuge,Battle,Accapella,2021,DUDL,2021-12-25,11563
MADAME CHAOT,REQUIEM,ACAPELLA BATTLE,Accapella,2021,FOB,2021-12-23,18037
Khacoby,DeeLah,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,44951
Craze,ZinZity,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,122575
Maka,Heinz87,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,15933
Mc Geuner,Phasenkind,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,32847
Herr Sören,Holu,Battle,Accapella,2021,DUDL,2021-12-18,8958
Joe Pharo,Kid Soldier,Battle,Accapella,2021,DUDL,2021-12-11,34992
Wolff,MC Geuner,Battle,Accapella,2021,DUDL,2021-12-04,27313
Niza,Devasberg,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-03,17381
Phasenkind,SnakeHeadRhyme,Battle,Accapella,2021,DUDL,2021-11-27,15248
Julo,Gerro,NRWeekend 5,Accapella,2021,DLTLLY,2021-11-21,27755
Latik,Julo,Battle,Accapella,2021,DUDL,2021-11-20,6440
EKHEAD,PESC,ACAPELLA BATTLE,Accapella,2021,FOB,2021-11-18,3551
DEMUTRAS,REQUIEM,ACAPELLA BATTLE,Accapella,2021,FOB,2021-11-18,3040
Requiem,Malik,Battle,Accapella,2021,DUDL,2021-11-12,8097
Schlawin0r,Franciss,Battle,Accapella,2021,DUDL,2021-11-06,6685
MC Rabiat,P.S. Jiggy,Battle,Accapella,2021,DUDL,2021-10-29,9480
LATIK,TECEY,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,4415
LEANDERS,TEACH,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,5464
DESPO & LEANDERS,BANDAN & RINGELNATZ,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,6855
MUSIO,NATIF,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,7592
TRIPLE (TRIPLEBEAT),DASCHA,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,8668
MC GEUNER,JULO,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,16308
DESPO,DOCMO,ACAPELLA BATTLE,Accapella,2020,FOB,2021-10-24,3178
RALLE,DASCHA,ACAPELLA BATTLE,Accapella,2020,FOB,2021-10-24,3799
DESPO,MC COLOGNE,ON BEAT BATTLE,On Beat,2021,FOB,2021-10-24,2487
Phasenkind,Ferry,Hidden Gems 2,Accapella,2021,DLTLLY,2021-06-13,13716
Karanova,YAMANN,STREET BATTLES 2021,Accapella,2021,DLTLLY,2021-03-07,13494
Wandelbarz,YAAMANN,Video Battle,On Beat,2021,DLTLLY,2021-02-07,17388
DOC,Gerro (aka RenetixX),Video Battle,On Beat,2021,DLTLLY,2021-02-07,10872
Falki,Phasenkind,Video Battle,On Beat,2021,DLTLLY,2021-02-07,31733
Khacoby,Peat,Video Battle,On Beat,2021,DLTLLY,2021-01-24,65202
Holu,Kairuzo,ExtraMatch,Accapella,2020,DLTLLY,2020-11-27,9143
Kato,N'antinein,B.Day#7,Accapella,2020,DLTLLY,2020-11-01,57462
DeeLah,Mars B.,B.Day#7,Accapella,2020,DLTLLY,2020-10-25,58809
Joe Pharo,Hiding John,B.Day#7,Accapella,2020,DLTLLY,2020-10-18,55741
Karma,Khacoby,B.Day#7,Accapella,2020,DLTLLY,2020-10-11,46635
