Name #1,Name #2,Event,Type,Year,Channel,Uploaded,Views
Yarambo,Craze,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-28,86523
Nio,Vesso,Battle,Accapella,2023,DUDL,2023-05-27,6316
Celune,Wenzel Washington,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-26,20856
Joseph Steinschleuder,Requiem,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-21,31150
S-Staticx,Rebellion,Battle,Accapella,2023,DUDL,2023-05-20,5681
Valik,Davis,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-19,12451
DADDA,P-HAZE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-19,3898
Yarambo,Craze,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-16,86524
Neilz,Tobi High,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-14,54208
JANAUND,PESC,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-12,4949
MOODY,NEOS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-07,2819
CLOUDSURFER,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-05,3014
DER SERGEANT,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-04-28,6053
MORGANA,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-04-21,16549
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-04-14,13283
Maka,Zeptah,NRWeekend 6,Accapella,2023,DLTLLY,2023-04-09,15558
Niza,Heinz87,Proving Grounds Kontext Wiesbaden,Accapella,2023,DLTLLY,2023-04-02,14944
S-Staticx,Der Sir (JollyJay),Proving Grounds Kontext Wiesbaden,Accapella,2023,DLTLLY,2023-03-31,9202
LUG SERIOUS,BANDAN,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-29,3795
MEIDI,KATO,MAYhem 6 - PROVOKATION 1/6,Accapella,2023,DLTLLY,2023-03-27,21508
Aladin,Oregano,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-26,16297
HEYZEN,TECEY,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-23,2748
Mordrake,Faivel,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-18,13564
FINNASTIC,VESSO,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-17,2930
PRYME,FINNASTIC,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-17,4359
Mighty P,Shizu,Freestyle um 3. Platz,Accapella,2023,DLTLLY,2023-03-17,10396
DADDA,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-15,4376
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-14,1359
FREEZY & DESPO,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-14,11654
Krom,Shizu,Freestyle Halbfinale 2/2  Kassel,Accapella,2023,DLTLLY,2023-03-10,12703
JOSEPH STEINSCHLEUDER,KAIRUZO,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-05,20927
Holu & Freekno,Joseph Steinschleuder & Triple Beat,2on2,Accapella,2023,DLTLLY,2023-02-28,34098
Gerro,Bilal,  Kassel,Accapella,2023,DLTLLY,2023-02-24,20134
Kiruma,LevRudi,Battle,Accapella,2022,DUDL,2023-02-04,20935
Neilz,Wolff,DISSember 6,Accapella,2023,DLTLLY,2023-02-02,48828
Julo,Kid Soldier,DISSember 6,Accapella,2023,DLTLLY,2023-01-30,40106
MC Rabiat,Morgana,Battle,Accapella,2022,DUDL,2023-01-28,5835
Kato,Robscure,🏆 TITLE MATCH 🏆,Accapella,2023,DLTLLY,2023-01-27,61268
Jindo109,Quasi,Battle,Accapella,2022,DUDL,2023-01-21,44446
Hiding John,MC Geuner,DISSember 6,Accapella,2023,DLTLLY,2023-01-14,47782
Jeystone,Vorstadtflokati,Battle,Accapella,2022,DUDL,2023-01-14,6390
Flashus Christus,Schlawin0r,Battle,Accapella,2022,DUDL,2023-01-07,6625
Mars B.,JollyJay,Kassel,Accapella,2023,DLTLLY,2023-01-06,92033
CRAZE,MURO (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-01-02,6111
YAAMANN,TOMMY2LATE (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-01-02,2804
Duff,B-Dad,Kassel,Accapella,2022,DLTLLY,2022-12-24,24738
T-Way,Neilz,Kassel,Accapella,2022,DLTLLY,2022-12-22,42457
T-WAY,KOOZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-12-09,9094
TEACH,VESSO,FREESTYLE BATTLE,Accapella,2022,FOB,2022-12-04,2281
ZEPTAH,NOAH263,FREESTYLE BATTLE,Accapella,2022,FOB,2022-12-04,2320
Pulsar,Shaolum,Kassel,Accapella,2022,DLTLLY,2022-11-30,18165
Shizu,Niza,Kassel,Accapella,2022,DLTLLY,2022-11-30,22169
MC COLOGNE,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,2637
LEONNN,CLOUDSURFER,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,2945
MORGANA,DESPO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,5026
Papi Schlauch,Craze,  Stellwerk Hamburg,Accapella,2022,DLTLLY,2022-11-25,72981
DASCHA,NOTYZZE,FREESTYLE BATTLE,Accapella,2022,FOB,2022-11-20,12264
NOTYZZE,DIZZEPTICON,FREESTYLE BATTLE,Accapella,2022,FOB,2022-11-14,5946
KIRUMA,ZEPTAH,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-04,14816
MC GEUNER,ROLLING G,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-03,35450
Mazzikaner,Requiem,Proving Grounds  Panke Berlin,Accapella,2022,DLTLLY,2022-11-03,15157
Joseph Steinschleuder,Hiding John,  Stellwerk Hamburg,Accapella,2022,DLTLLY,2022-11-03,40112
HEINZ87,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-10-14,7314
HOLU,MC RABIAT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-10-14,2209
CRAZE & PHILLIE.45,VYRUS & FREEZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-10-14,64278
Julo,Joseph Steinschleuder,Battle,Accapella,2022,DUDL,2022-10-01,34296
T-WAY,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-28,4191
JOSEPH STEINSCHLEUDER,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-27,20018
TOLLSCHOCK,PESC,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-27,5568
Morgana,Kiruma,Battle,Accapella,2022,DUDL,2022-09-24,17099
MC Rabiat,Pulsar,Battle,Accapella,2022,DUDL,2022-09-17,5922
VYRUS,ZEPTAH,ON BEAT BATTLE,On Beat,2022,FOB,2022-09-14,42192
DEZ,LevRudi,Battle,Accapella,2022,DUDL,2022-09-10,8415
Trunkenbold,Flashus Christus,Battle,Accapella,2022,DUDL,2022-09-03,7103
MORGANA,LUG SERIOUS,ON BEAT BATTLE,On Beat,2022,FOB,2022-09-02,14361
PHILLIE.45,BANDAN,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,6131
PHASENKIND,LUG SERIOUS,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,8704
FROZEN,FREEZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,3668
Jeystone,Jesazz K,Battle,Accapella,2022,DUDL,2022-08-27,8095
BURST,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-26,1864
REQUIEM,HEYZEN,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-25,6410
SnakeHeadRhyme,D-Kay,Battle,Accapella,2022,DUDL,2022-08-20,10601
T-Way,Tobi High, Splash! Festival,On Beat,2022,DLTLLY,2022-08-19,21377
NOTYZZE,CRAZE  (BONUS BATTLE),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,10746
VYRUS,JOLLE (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,4390
CRAZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,5420
Vorstadtflokati,Latik,Battle,Accapella,2022,DUDL,2022-08-13,6235
STEEL,MC COLOGNE,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-12,15454
Holu,Mazzikaner,Battle,Accapella,2022,DUDL,2022-08-06,5577
Julo,Cashus K.,Battle,Accapella,2022,DUDL,2022-07-30,8404
Alko,Bilal,Battle,Accapella,2022,DUDL,2022-07-23,10357
LevRudi,Jesazz K,Battle,Accapella,2022,DUDL,2022-07-16,10958
NOTYZZE,YAAMANN,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,7121
KALP ONE,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,3447
NOTYZZE,PHASENKIND,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,5552
DOCMO,BEZEY,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,1099
KOOZY,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-07-14,11782
BARETTA,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,4457
Shizu,Tao,Backstage München,Accapella,2022,DLTLLY,2022-07-10,23815
Mars B.,Neilz,Backstage München,Accapella,2022,DLTLLY,2022-07-10,82257
Hiding John,Neilz,Battle,Accapella,2022,DUDL,2022-07-09,56778
McLuvin,GR8,Battle,Accapella,2022,DUDL,2022-07-02,9272
MIKESH,SSYNIC,MAYhem #5,Accapella,2022,DLTLLY,2022-07-02,369160
Robscure,Falki,MAYhem 5 Festsaal Kreuzberg,Accapella,2022,DLTLLY,2022-07-02,54062
ROBEAZY,M.F.L.,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-30,1874
Béla Garbage,Franz Flaute,Battle,Accapella,2022,DUDL,2022-06-25,9525
DASCHA,PATO G,FREESTYLE BATTLE,Accapella,2022,FOB,2022-06-24,2336
PESC,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-21,1720
MORGANA,TECEY,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-20,3383
Pablo2k,Jeystone,Battle,Accapella,2022,DUDL,2022-06-18,8488
OREGANO,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-17,5524
ZinZity,Karanova,Battle,Accapella,2022,DUDL,2022-06-11,47983
LATIK,NIKA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-04,2614
Django,Zeuge,Battle,Accapella,2022,DUDL,2022-06-04,12219
NICK SHIT,EZRA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-05-31,1439
Kiruma,BunGee,Battle,Accapella,2022,DUDL,2022-05-28,15982
ALKO,EMBA,ON BEAT BATTLE,On Beat,2022,FOB,2022-05-24,4353
Hiding John,Julo,Spektakulum Düsseldorf,Accapella,2022,DLTLLY,2022-05-06,42306
Deytona,Maka,Spektakulum Düsseldorf,Accapella,2022,DLTLLY,2022-05-06,18541
LITTLE SEDO,MALIK (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-28,1992
OREGANO,BUNNEE (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-22,2862
NICK SHIT,BARETTA (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-15,1460
CRAZYO,M.F.L. (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-08,1804
PESC,LEOQUENT (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-03-25,1592
FROZEN,EZRA (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-03-24,1620
BURST,A-RON,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-09,2643
FREEZY,DESPO,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-04,5712
ZEPTAH,PHILLIE.45,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-04,5255
KAIRUZO,FROZEN,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-02,3574
BANDAN,T-WAY,ON BEAT BATTLE,On Beat,2022,FOB,2022-01-31,4373
LATIK,TEACH,ACAPELLA BATTLE,Accapella,2022,FOB,2022-01-30,4637
TOLLSCHOCK,BURST,ACAPELLA BATTLE,Accapella,2022,FOB,2022-01-27,6168
Joseph Steinschleuder,Tobi High,Battle,Accapella,2021,DUDL,2022-01-08,53431
T-Way,Karanova,Battle,Accapella,2021,DUDL,2022-01-01,24679
Lug Serious,Zeuge,Battle,Accapella,2021,DUDL,2021-12-25,11513
MADAME CHAOT,REQUIEM,ACAPELLA BATTLE,Accapella,2021,FOB,2021-12-23,17961
Craze,ZinZity,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,122494
Mc Geuner,Phasenkind,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,32843
Maka,Heinz87,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,15931
Khacoby,DeeLah,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-19,44934
Herr Sören,Holu,Battle,Accapella,2021,DUDL,2021-12-18,8950
Joe Pharo,Kid Soldier,Battle,Accapella,2021,DUDL,2021-12-11,34909
Wolff,MC Geuner,Battle,Accapella,2021,DUDL,2021-12-04,27237
Niza,Devasberg,NRWeekend 5,Accapella,2021,DLTLLY,2021-12-03,17377
Phasenkind,SnakeHeadRhyme,Battle,Accapella,2021,DUDL,2021-11-27,15205
Julo,Gerro,NRWeekend 5,Accapella,2021,DLTLLY,2021-11-21,27752
Latik,Julo,Battle,Accapella,2021,DUDL,2021-11-20,6438
DEMUTRAS,REQUIEM,ACAPELLA BATTLE,Accapella,2021,FOB,2021-11-18,3024
EKHEAD,PESC,ACAPELLA BATTLE,Accapella,2021,FOB,2021-11-18,3541
Requiem,Malik,Battle,Accapella,2021,DUDL,2021-11-12,8073
Schlawin0r,Franciss,Battle,Accapella,2021,DUDL,2021-11-06,6683
MC Rabiat,P.S. Jiggy,Battle,Accapella,2021,DUDL,2021-10-29,9475
LATIK,TECEY,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,4411
DESPO & LEANDERS,BANDAN & RINGELNATZ,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,6835
MUSIO,NATIF,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,7551
DESPO,MC COLOGNE,ON BEAT BATTLE,On Beat,2021,FOB,2021-10-24,2470
LEANDERS,TEACH,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,5457
TRIPLE (TRIPLEBEAT),DASCHA,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,8636
RALLE,DASCHA,ACAPELLA BATTLE,Accapella,2020,FOB,2021-10-24,3776
DESPO,DOCMO,ACAPELLA BATTLE,Accapella,2020,FOB,2021-10-24,3172
MC GEUNER,JULO,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,16290
Phasenkind,Ferry,Hidden Gems 2,Accapella,2021,DLTLLY,2021-06-13,13716
Karanova,YAMANN,STREET BATTLES 2021,Accapella,2021,DLTLLY,2021-03-07,13492
Wandelbarz,YAAMANN,Video Battle,On Beat,2021,DLTLLY,2021-02-07,17387
DOC,Gerro (aka RenetixX),Video Battle,On Beat,2021,DLTLLY,2021-02-07,10871
Falki,Phasenkind,Video Battle,On Beat,2021,DLTLLY,2021-02-07,31732
Khacoby,Peat,Video Battle,On Beat,2021,DLTLLY,2021-01-24,65180
Holu,Kairuzo,ExtraMatch,Accapella,2020,DLTLLY,2020-11-27,9142
Kato,N'antinein,B.Day#7,Accapella,2020,DLTLLY,2020-11-01,57456
DeeLah,Mars B.,B.Day#7,Accapella,2020,DLTLLY,2020-10-25,58803
Joe Pharo,Hiding John,B.Day#7,Accapella,2020,DLTLLY,2020-10-18,55717
Karma,Khacoby,B.Day#7,Accapella,2020,DLTLLY,2020-10-11,46631
Joseph Steinschleuder,Indoor Stan,Panke,Accapella,2020,DLTLLY,2020-10-04,48025
Brian Damage,Craze,Panke,Accapella,2020,DLTLLY,2020-09-27,42909
Steel,Karanova,Panke,Accapella,2020,DLTLLY,2020-09-13,19442
Bong Teggy,Robscure,Panke,Accapella,2020,DLTLLY,2020-08-16,52952
Vorstadtflokati,Shizu,Panke,Accapella,2020,DLTLLY,2020-08-14,9502
Kid Soldier,Hiding John,Panke,Accapella,2020,DLTLLY,2020-08-09,45177
Falk,Karanova,Virtual  Battle,On Beat,2020,DLTLLY,2020-08-02,21651
Phasenkind,Peat,Virtual  Battle,On Beat,2020,DLTLLY,2020-07-26,30176
Kato,Mr. Whyte,Fussball Battle,Accapella,2020,DLTLLY,2020-07-19,27912
