Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views
FAITH MC,ROLLING G,ACAPELLA BATTLE,Accapella,2024,FOB,2024-1-27,https://www.youtube.com/watch?v=AQ61cQjpA4U,AQ61cQjpA4U,6268
ROOL,DAVID ARDOR,NEWCOMER BATTLE,Accapella,2024,FOB,2024-1-21,https://www.youtube.com/watch?v=_TQee46RR5U,_TQee46RR5U,2352
FRAX ONE & DJANGO,NATALI & ALADIN,ACAPELLA BATTLE,Accapella,2024,FOB,2024-1-19,https://www.youtube.com/watch?v=6ZzLdfNphns,6ZzLdfNphns,6332
JOSEPH STEINSCHLEUDER & ROMIK WRONG,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2024,FOB,2024-1-12,https://www.youtube.com/watch?v=hDQFXey6gXI,hDQFXey6gXI,17141
Yarambo,Karma,  Hamburg,Accapella,2024,DLTLLY,2024-1-11,https://www.youtube.com/watch?v=Y523u1xAcmo,Y523u1xAcmo,54067
Celune,Sizyphos,  Hamburg,Accapella,2024,DLTLLY,2024-1-11,https://www.youtube.com/watch?v=wwKW8EaM0W4,wwKW8EaM0W4,33517
Heinz87 & Hiding John,Mazzikaner & Cashus K,  Hamburg,Accapella,2024,DLTLLY,2024-1-11,https://www.youtube.com/watch?v=Ue5h955l2Ew,Ue5h955l2Ew,23415
ShadyX,David Ardor,Battle,Accapella,2023,DUDL,2023-9-30,https://www.youtube.com/watch?v=yyTA-Qjyo8k,yyTA-Qjyo8k,3900
FAIVEL,MAZZIKANER,ACAPELLA BATTLE,Accapella,2023,FOB,2023-9-24,https://www.youtube.com/watch?v=jjoHn6PxuHo,jjoHn6PxuHo,4126
DEZ,MC Rabiat,Battle,Accapella,2023,DUDL,2023-9-23,https://www.youtube.com/watch?v=7OxvBQs2I9U,7OxvBQs2I9U,5366
JOSEPH STEINSCHLEUDER,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-9-21,https://www.youtube.com/watch?v=1JJayQ1V2h4,1JJayQ1V2h4,25986
Wolff,Requiem,  München,Accapella,2023,DLTLLY,2023-9-15,https://www.youtube.com/watch?v=ET-J69Ip5-E,ET-J69Ip5-E,39641
Mc Geuner,Snakeheadrhyme,  München,Accapella,2023,DLTLLY,2023-9-15,https://www.youtube.com/watch?v=i1B9-AWslJg,i1B9-AWslJg,30151
Tobi High,Yarambo,  München,Accapella,2023,DLTLLY,2023-8-28,https://www.youtube.com/watch?v=DmiECBflC1Y,DmiECBflC1Y,115807
T-Way,Julo,  München,Accapella,2023,DLTLLY,2023-8-21,https://www.youtube.com/watch?v=SsiMPL9Pxvc,SsiMPL9Pxvc,21474
NASTIC (FINNASTIC),CRIPSTA,ON BEAT BATTLE,On Beat,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=cQD1k_AzQvY,cQD1k_AzQvY,5977
VYRUS,KOOZY,ON BEAT BATTLE,On Beat,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=alByBsxKWa4,alByBsxKWa4,13045
TEACH,DJANGO (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=Gw-PKej8GDs,Gw-PKej8GDs,2601
DAVIE JONES,KIRUMA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=153UC-iaZuY,153UC-iaZuY,45807
NOTYZZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=P-J6-smmJlE,P-J6-smmJlE,9167
REQUIEM,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=pu3AO8kGZhI,pu3AO8kGZhI,5535
FAIVEL,TRIPLE,MIXED MARTIAL BARS,Accapella,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=ruyoC9eeZe0,ruyoC9eeZe0,4708
DER SERGEANT,MUSIO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=oxWTBgiZXYo,oxWTBgiZXYo,4290
ROLLING G,ATROPATRAP,ACAPELLA BATTLE,Accapella,2023,FOB,2023-8-10,https://www.youtube.com/watch?v=qMDgBCsXSKk,qMDgBCsXSKk,18012
Joseph Steinschleuder,Shizu,  München,Accapella,2023,DLTLLY,2023-8-1,https://www.youtube.com/watch?v=Ar11aFXhaH0,Ar11aFXhaH0,32299
Kid Soldier,Hansen,MAYhem #6,Accapella,2023,DLTLLY,2023-7-9,https://www.youtube.com/watch?v=dF87SGCIRYU,dF87SGCIRYU,56116
Zeuge,Joseph Steinschleuder,MAYhem #6,Accapella,2023,DLTLLY,2023-7-8,https://www.youtube.com/watch?v=rOr6ZAP9SDU,rOr6ZAP9SDU,39721
Jindo109,Liuz,Proving Grounds Berlin,Accapella,2023.0,DLTLLY,2023-7-7,https://www.youtube.com/watch?v=VcwX1YM5mTA,VcwX1YM5mTA,57476.0
FINNASTIC,FAIVEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-7-7,https://www.youtube.com/watch?v=IvW0VwU-bD4,IvW0VwU-bD4,4616
Kato,Meidi,  MAYhem #6,Accapella,2023,DLTLLY,2023-7-31,https://www.youtube.com/watch?v=5RNjICLfMiU,5RNjICLfMiU,143728
Mavgic,Bong Teggy,🏆  Titlematch 🏆,On Beat,2023,DLTLLY,2023-7-3,https://www.youtube.com/watch?v=7cWynBFYZKo,7cWynBFYZKo,112621
MALIK,JEPAIN,ACAPELLA BATTLE,Accapella,2023,FOB,2023-7-28,https://www.youtube.com/watch?v=RTYVYzqrrxU,RTYVYzqrrxU,2760
Craze,Karanova,  MAYhem #6,Accapella,2023,DLTLLY,2023-7-25,https://www.youtube.com/watch?v=SPWI95_uXlw,SPWI95_uXlw,69297
RIPA,CIZERO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-7-23,https://www.youtube.com/watch?v=Zyqjl-p0XVM,Zyqjl-p0XVM,1810
DER SERGEANT,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-7-21,https://www.youtube.com/watch?v=LiwzGIfLQy4,LiwzGIfLQy4,3338
YOUNG KENNEDY,LIUZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-7-16,https://www.youtube.com/watch?v=SNVsQYlBxIE,SNVsQYlBxIE,4097
BARETTA,OLDBOY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-7-14,https://www.youtube.com/watch?v=GWuP4kXR1Kg,GWuP4kXR1Kg,2827
Karkobi,Hiding John,MAYhem #6,Accapella,2023,DLTLLY,2023-7-14,https://www.youtube.com/watch?v=MI6qkQeEBXE,MI6qkQeEBXE,62711
MC GEUNER,JOSEPH STEINSCHLEUDER,ACAPELLA BATTLE,Accapella,2023,FOB,2023-6-8,https://www.youtube.com/watch?v=PqIW0yKlenc,PqIW0yKlenc,31903
THORA,NICK SHIT,ACAPELLA BATTLE,Accapella,2023,FOB,2023-6-4,https://www.youtube.com/watch?v=YcZozCm_xbk,YcZozCm_xbk,2764
MOODY,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-6-30,https://www.youtube.com/watch?v=xsiNjqXkrmU,xsiNjqXkrmU,4278
EZRA,TECEY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-6-30,https://www.youtube.com/watch?v=o6pKCGAZ8jg,o6pKCGAZ8jg,2385
XtraHerb,Trunkenbold,Battle,Accapella,2023,DUDL,2023-6-3,https://www.youtube.com/watch?v=wmR1ZNP60_s,wmR1ZNP60_s,8539
Kiruma,Jeystone,Battle,Accapella,2023,DUDL,2023-6-24,https://www.youtube.com/watch?v=ri_S-oeZ_eY,ri_S-oeZ_eY,24090
LARA SOFT,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-6-21,https://www.youtube.com/watch?v=on745CtUTC8,on745CtUTC8,5698
Rolling G,Jeystone,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-6-21,https://www.youtube.com/watch?v=WTKQAIjN1Vc,WTKQAIjN1Vc,18863
Mc Geuner,DeeLah,NRWeekend 6,Accapella,2023,DLTLLY,2023-6-2,https://www.youtube.com/watch?v=OqlGnaMrdxE,OqlGnaMrdxE,33788
Mars,ZinZity,NRWeekend 6,Accapella,2023,DLTLLY,2023-6-18,https://www.youtube.com/watch?v=GlT7vWzBfgA,GlT7vWzBfgA,55360
Julo,SnakeHeadRhyme,Battle,Accapella,2023,DUDL,2023-6-17,https://www.youtube.com/watch?v=-YKMqAAxT8o,-YKMqAAxT8o,12864
LUCKYLILY,CRAZYO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-6-11,https://www.youtube.com/watch?v=UvS4sFibdO8,UvS4sFibdO8,6591
FreeKno,LevRudi,Battle,Accapella,2023,DUDL,2023-6-10,https://www.youtube.com/watch?v=9hUmhQs6_Mo,9hUmhQs6_Mo,11111
MOODY,NEOS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-5-7,https://www.youtube.com/watch?v=iBL1KeH3-Zg,iBL1KeH3-Zg,2929
CLOUDSURFER,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-5-5,https://www.youtube.com/watch?v=91Ics6zQVbw,91Ics6zQVbw,4312
Bronko Banano,Young Kennedy,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-5-31,https://www.youtube.com/watch?v=djAFYil0UhI,djAFYil0UhI,9833
T-WAY & TOLLSCHOCK & BURST & EZRA & HEINZ87,NATIF (& YAAMANN),5 GEGEN NATIF,Accapella,2023,FOB,2023-5-31,https://www.youtube.com/watch?v=s8txdXxnA78,s8txdXxnA78,6429
MC Janosch,Quasi Infamous,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-5-31,https://www.youtube.com/watch?v=zP_94cQIw4U,zP_94cQIw4U,16995
Jack Dragon,Duff,NRWeekend 6,Accapella,2023,DLTLLY,2023-5-31,https://www.youtube.com/watch?v=DaR9eHH76rU,DaR9eHH76rU,24598
Nio,Vesso,Battle,Accapella,2023,DUDL,2023-5-27,https://www.youtube.com/watch?v=GiTmnInso14,GiTmnInso14,6454
S-Staticx,Rebellion,Battle,Accapella,2023,DUDL,2023-5-20,https://www.youtube.com/watch?v=CxLrqhH-DBk,CxLrqhH-DBk,5776
DADDA,P-HAZE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-5-19,https://www.youtube.com/watch?v=AhJOsTxYeUE,AhJOsTxYeUE,4508
Joseph Steinschleuder,Requiem,NRWeekend 6,Accapella,2023,DLTLLY,2023-5-16,https://www.youtube.com/watch?v=b7Ous_8Wlug,b7Ous_8Wlug,33495
Celune,Wenzel Washington,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-5-16,https://www.youtube.com/watch?v=vrsYi_dzJAM,vrsYi_dzJAM,22317
Yarambo,Craze,NRWeekend 6,Accapella,2023,DLTLLY,2023-5-16,https://www.youtube.com/watch?v=46OYZ6po0Ak,46OYZ6po0Ak,95021
JANAUND,PESC,ACAPELLA BATTLE,Accapella,2023,FOB,2023-5-12,https://www.youtube.com/watch?v=rJEsiba2m2Y,rJEsiba2m2Y,5105
Neilz,Tobi High,NRWeekend 6,Accapella,2023,DLTLLY,2023-5-11,https://www.youtube.com/watch?v=jhhMGXy1LF8,jhhMGXy1LF8,59886
Valik,Davis,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-5-11,https://www.youtube.com/watch?v=LyPTX5qeZD0,LyPTX5qeZD0,12648
Maka,Zeptah,NRWeekend 6,Accapella,2023,DLTLLY,2023-4-9,https://www.youtube.com/watch?v=tE_8ZrKkRL4,tE_8ZrKkRL4,15861
DER SERGEANT,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-4-28,https://www.youtube.com/watch?v=G2FxBew9Jug,G2FxBew9Jug,6443
MORGANA,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-4-21,https://www.youtube.com/watch?v=WAFnWLi2kQM,WAFnWLi2kQM,25201
Niza,Heinz87,Proving Grounds Kontext Wiesbaden,Accapella,2023.0,DLTLLY,2023-4-2,https://www.youtube.com/watch?v=GwIj5C8bPBs,GwIj5C8bPBs,15264.0
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-4-14,https://www.youtube.com/watch?v=zJNkeDhTDJo,zJNkeDhTDJo,15217
Kairuzo,Freezy,  Kassel,On Beat,2023.0,DLTLLY,2023-3-5,https://www.youtube.com/watch?v=TWFbqnebTV8,TWFbqnebTV8,14561.0
